name,normalized_name,type,province,city,external_id,source,source_url,approval_status,institution_status
Institut Teknologi dan Kesehatan Muhammadiyah Kalimantan Barat,institut teknologi dan kesehatan muhammadiyah kalimantan barat,university,,,5ac069be-0ea3-41d9-b6c8-34cc9de26a42,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=69&limit=10,approved,
STMIK Lombok,stmik lombok,university,,,5b2d1d98-bccd-4b95-9ce0-301fcd06ed75,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=69&limit=10,approved,
Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Asahan,sekolah tinggi ilmu ekonomi muhammadiyah asahan,university,,,5ddce3a8-1e50-4f94-9753-eec413ef61ee,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=69&limit=10,approved,
Universitas Sains dan Teknologi Indonesia,universitas sains dan teknologi indonesia,university,,,6033b326-c475-4274-8071-5ee185ba30fb,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=69&limit=10,approved,
Universitas Persada Indonesia Yai,universitas persada indonesia yai,university,,,6d36c449-66cc-4ad3-a509-bd3970efbb4c,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=69&limit=10,approved,
STKIP Muhammadiyah Bulukumba,stkip muhammadiyah bulukumba,university,,,8533a892-beac-4a0e-b0e2-b894089fba2d,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=70&limit=10,approved,
Universitas Rokania,universitas rokania,university,,,94ffd454-7696-4a34-8dd1-ff483538bc9f,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=70&limit=10,approved,
Sekolah Tinggi Ilmu Kesehatan Ngudia Husada Madura,sekolah tinggi ilmu kesehatan ngudia husada madura,university,,,98c7c401-097f-448a-8670-a0559e506b6f,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=70&limit=10,approved,
Sekolah Tinggi Ilmu Farmasi Makassar,sekolah tinggi ilmu farmasi makassar,university,,,99136d29-b452-4621-88d9-14a9765d6409,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=70&limit=10,approved,
Universitas Riau Kepulauan,universitas riau kepulauan,university,,,9a1f7841-bfe5-42a0-ac87-6b44fc44c242,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=70&limit=10,approved,
STMIK Kaputama,stmik kaputama,university,,,b6b6419c-4d2e-4515-b9c3-a78f48f73d0e,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=70&limit=10,approved,
Universitas 45 Mataram,universitas 45 mataram,university,,,babbe8f5-e9b9-42f0-bee3-fd9de9f986d4,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=70&limit=10,approved,
Universitas Teknologi Muhammadiyah Jakarta,universitas teknologi muhammadiyah jakarta,university,,,c25741bd-3162-42af-b5dc-a360d38bb9b3,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=70&limit=10,approved,
Sekolah Tinggi Ilmu Kesehatan Bakti Tunas Husada,sekolah tinggi ilmu kesehatan bakti tunas husada,university,,,d02739f1-7fcb-4165-92a4-7d0b541b038b,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=70&limit=10,approved,
Universitas Pandanaran,universitas pandanaran,university,,,e0cfa689-beda-4eb0-b6a2-99e8dd4cee24,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=70&limit=10,approved,
Sekolah Tinggi Ilmu Ekonomi Indonesia Jakarta,sekolah tinggi ilmu ekonomi indonesia jakarta,university,,,04edadbb-42f4-4d0b-9738-602b984ebdb5,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=71&limit=10,approved,
Universitas Lelemuku Saumlaki,universitas lelemuku saumlaki,university,,,0623154e-d5a6-4861-897a-11d4b14949f8,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=71&limit=10,approved,
Universitas Qomaruddin,universitas qomaruddin,university,,,0b42267c-cad3-49ae-90fb-c6048773a8cd,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=71&limit=10,approved,
STKIP Kusumanegara,stkip kusumanegara,university,,,0f4dd963-0a75-4602-94bf-2d63face46f9,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=71&limit=10,approved,
Institut Bisnis dan Informatika (IBI) Kosgoro 1957,institut bisnis dan informatika (ibi) kosgoro 1957,university,,,1f7a4b65-2865-4893-80bc-a337d8bc6377,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=71&limit=10,approved,
Universitas Muhammadiyah Pringsewu,universitas muhammadiyah pringsewu,university,,,3792454d-4d3b-4c1a-bf1f-199baea89040,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=71&limit=10,approved,
Sekolah Tinggi Ilmu Ekonomi Satya Dharma,sekolah tinggi ilmu ekonomi satya dharma,university,,,3ae00a2a-a2a2-4bc1-a8da-f6dd8221e225,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=71&limit=10,approved,
Universitas STRADA Indonesia,universitas strada indonesia,university,,,4adc30d4-f481-44eb-b1d5-1bc8c20257cd,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=71&limit=10,approved,
STKIP Muhammadiyah Manokwari,stkip muhammadiyah manokwari,university,,,4d02b3ab-1ece-4168-84a1-e71950e2caa9,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=71&limit=10,approved,
STKIP An-nur Nangro Aceh,stkip an-nur nangro aceh,university,,,4e6a9c22-2d56-441a-99ca-cb08f11aeff9,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=71&limit=10,approved,
Sekolah Tinggi Ilmu Ekonomi Totalwin,sekolah tinggi ilmu ekonomi totalwin,university,,,5aedbdf9-6364-468f-bc36-7c0a77b40690,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=72&limit=10,approved,
Universitas Almarisah Madani,universitas almarisah madani,university,,,5e5072bf-3420-4eff-abbe-df8ab7864b85,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=72&limit=10,approved,
Sekolah Tinggi Ilmu Kesehatan Panrita Husada,sekolah tinggi ilmu kesehatan panrita husada,university,,,6bae6996-cdda-4659-acad-4a2348c844bf,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=72&limit=10,approved,
Sekolah Tinggi Ilmu Ekonomi Widya Gama,sekolah tinggi ilmu ekonomi widya gama,university,,,712858a0-3bc2-4a26-8127-2fcf65f0b517,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=72&limit=10,approved,
Universitas Nahdlatul Ulama Gorontalo,universitas nahdlatul ulama gorontalo,university,,,740520be-2f35-4b4c-92d5-e546e749821e,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=72&limit=10,approved,
Universitas Putra Indonesia,universitas putra indonesia,university,,,7a5699d4-40de-448e-b616-fa71200d29f2,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=72&limit=10,approved,
STIKES Bhakti Mandala Husada Slawi,stikes bhakti mandala husada slawi,university,,,9a06f9dc-e9e1-4493-ac6b-a5d2074d32f5,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=72&limit=10,approved,
Sekolah Tinggi Teknologi Kedirgantaraan,sekolah tinggi teknologi kedirgantaraan,university,,,a142bdf8-adda-4fa0-addc-0beb6feaf09a,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=72&limit=10,approved,
Universitas Mohammad Natsir Bukittinggi,universitas mohammad natsir bukittinggi,university,,,b5585d89-682e-4b51-a2b4-2ff70029f94c,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=72&limit=10,approved,
Universitas Dirgantara Marsekal Suryadarma,universitas dirgantara marsekal suryadarma,university,,,cacf555a-6d31-4d9c-a03e-7d17a77a10d6,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=72&limit=10,approved,
Universitas Adhirajasa Reswara Sanjaya,universitas adhirajasa reswara sanjaya,university,,,e0f0cb54-a53f-4c47-b9d9-3ce9b660c338,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=73&limit=10,approved,
STIKES Tri Mandiri Sakti Bengkulu,stikes tri mandiri sakti bengkulu,university,,,e27608c9-41ba-40a6-970e-22809b30dc77,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=73&limit=10,approved,
Institut Teknologi Yogyakarta,institut teknologi yogyakarta,university,,,ee993994-a0dd-4b98-a5d9-5a9cd89e4079,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=73&limit=10,approved,
STKIP Bina Insan Mandiri,stkip bina insan mandiri,university,,,00f63761-dcb5-40d0-a87f-1f04010d5cfe,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=73&limit=10,approved,
Sekolah Tinggi Farmasi Indonesia Bandung,sekolah tinggi farmasi indonesia bandung,university,,,01eadea7-e2d5-4890-850c-f707134b186c,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=73&limit=10,approved,
Universitas Widya Mataram,universitas widya mataram,university,,,1177747d-8c10-4787-9cb8-c1149dfc5bd0,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=73&limit=10,approved,
Universitas Handayani Makassar,universitas handayani makassar,university,,,2eb24b95-a210-4077-ba57-c2c4d1b6816a,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=73&limit=10,approved,
STKIP Bina Bangsa Getsempena,stkip bina bangsa getsempena,university,,,4215740d-8090-4a50-9751-897cff8500cf,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=73&limit=10,approved,
Institut Bisnis dan Keuangan Nitro,institut bisnis dan keuangan nitro,university,,,50fe8f6d-d99e-409f-aa54-c9ab3a32d1a2,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=73&limit=10,approved,
Universitas PGRI Wiranegara,universitas pgri wiranegara,university,,,5dfd1380-0196-4fce-a31c-01d5a4da3fae,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=73&limit=10,approved,
Universitas Balikpapan,universitas balikpapan,university,,,5ecb92c0-94cb-4a06-8283-d4c3b7ae577a,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=74&limit=10,approved,
STMIK Primakara,stmik primakara,university,,,62600d00-807c-40f7-8aa9-2556cd5c8793,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=74&limit=10,approved,
STIKES Medika Nurul Islam,stikes medika nurul islam,university,,,6bfb0f1a-e639-44ee-b82a-fdf67faded65,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=74&limit=10,approved,
Universitas Dwijendra,universitas dwijendra,university,,,73a82e8c-39c8-4f55-a8eb-2b9160710353,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=74&limit=10,approved,
Universitas Prima Nusantara Bukittinggi,universitas prima nusantara bukittinggi,university,,,9a876a77-b44e-460a-8374-93ce17f87687,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=74&limit=10,approved,
IKIP Muhammadiyah Maumere,ikip muhammadiyah maumere,university,,,9bae7c31-d1b0-4af1-bfd8-4b7b11c932af,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=74&limit=10,approved,
Universitas Suryakancana,universitas suryakancana,university,,,a5826c2c-a251-4470-9dfd-8c848857732c,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=74&limit=10,approved,
Sekolah Tinggi Pertanian Flores Bajawa,sekolah tinggi pertanian flores bajawa,university,,,aee38768-18ef-43d9-81ca-1e25746dcf32,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=74&limit=10,approved,
Iisip Yapis Biak,iisip yapis biak,university,,,be753bbb-5566-4890-8c7f-cbb53645e900,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=74&limit=10,approved,
Universitas Hafshawaty Zainul Hasan,universitas hafshawaty zainul hasan,university,,,c8ad1aa0-e944-4c6e-9f59-e90eaf822fc6,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=74&limit=10,approved,
Institut Teknologi dan Kesehatan Bintang Persada,institut teknologi dan kesehatan bintang persada,university,,,dbf2822e-5a79-427c-9755-141cfc52e331,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=75&limit=10,approved,
Universitas Katolik Musi Charitas,universitas katolik musi charitas,university,,,f5326129-052b-4753-b8d1-e073656b89d5,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=75&limit=10,approved,
Universitas Ibnu Sina,universitas ibnu sina,university,,,ff78b737-d20d-488e-9733-7928f8b8c363,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=75&limit=10,approved,
STIKES Yarsi Pontianak,stikes yarsi pontianak,university,,,0220ec2c-535c-4c80-b6d5-b9f0261663c4,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=75&limit=10,approved,
Universitas Islam Al-Ihya Kuningan,universitas islam al-ihya kuningan,university,,,07561bb2-d3d9-4003-b21c-1b69049a1d08,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=75&limit=10,approved,
Universitas Annuqayah,universitas annuqayah,university,,,100fa181-5f8f-442e-bf14-77afc5ce710a,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=75&limit=10,approved,
Universitas La Tansa Mashiro,universitas la tansa mashiro,university,,,1f246fbd-2316-4f6e-b836-0091c6b79148,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=75&limit=10,approved,
STKIP PGRI Jombang,stkip pgri jombang,university,,,2aba2b66-f2fb-4682-ac14-4402bda9dddc,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=75&limit=10,approved,
Universitas Antakusuma,universitas antakusuma,university,,,32f9aabf-ab7e-43f1-905d-2c4681209310,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=75&limit=10,approved,
Universitas Kristen Immanuel,universitas kristen immanuel,university,,,3beaea9c-6d71-4555-bc43-33910e4f1466,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=75&limit=10,approved,
Universitas Primakara,universitas primakara,university,,,4087f55f-ba56-4bd2-8953-dc77bd514ded,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=76&limit=10,approved,
Universitas Karya Husada Semarang,universitas karya husada semarang,university,,,40eece22-11dc-43f5-bc10-14d672abbbaf,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=76&limit=10,approved,
Universitas Tamansiswa,universitas tamansiswa,university,,,4a94e9cc-4c8b-4a83-ab17-b446fd4af1b4,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=76&limit=10,approved,
Universitas An Nuur,universitas an nuur,university,,,4b701c91-8062-44ec-a4ae-b26324290803,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=76&limit=10,approved,
Universitas Muhammadiyah Muara Bungo,universitas muhammadiyah muara bungo,university,,,4e0f685f-2607-4bc9-a28e-4e50a9553d68,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=76&limit=10,approved,
STIE Bakti Bangsa,stie bakti bangsa,university,,,5b1c1fad-e737-4c4f-8bb3-227b80ee3887,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=76&limit=10,approved,
Universitas Mbojo Bima,universitas mbojo bima,university,,,753b3075-c954-412b-906e-57136e5fb074,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=76&limit=10,approved,
Sekolah Tinggi Farmasi Bandung,sekolah tinggi farmasi bandung,university,,,78c41fdd-743f-48de-bba6-748ea64bcf76,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=76&limit=10,approved,
Universitas Mercubaktijaya,universitas mercubaktijaya,university,,,795f3bab-6dd8-45fc-9bcd-1ba2e9484b15,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=76&limit=10,approved,
Universitas Indonesia Maju,universitas indonesia maju,university,,,7edacaa8-6ea1-4211-8e61-bcca89bfc867,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=76&limit=10,approved,
STKIP PGRI Banjarmasin,stkip pgri banjarmasin,university,,,80abfe5a-b3eb-4f5c-8d1c-f5db0233514d,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=77&limit=10,approved,
Universitas Muhammadiyah Ahmad Dahlan Palembang,universitas muhammadiyah ahmad dahlan palembang,university,,,96636107-8dcc-4935-82a0-36e16d80136e,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=77&limit=10,approved,
Sekolah Tinggi Perikanan Sibolga,sekolah tinggi perikanan sibolga,university,,,9d2f57bc-8f12-48d7-a679-fa75c4a67cc9,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=77&limit=10,approved,
Universitas Trinita,universitas trinita,university,,,9f3756c6-8d67-45c0-b5fd-a95f5d009137,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=77&limit=10,approved,
Universitas Darma Cendika Surabaya,universitas darma cendika surabaya,university,,,a596050f-9f08-43d8-a888-8e083f2a227f,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=77&limit=10,approved,
Universitas Kader Bangsa,universitas kader bangsa,university,,,a5a07f89-d5af-4520-a924-f84b726c6104,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=77&limit=10,approved,
Universitas Muhammadiyah Mahakarya Aceh,universitas muhammadiyah mahakarya aceh,university,,,ac8dc2d5-f7cd-43d9-b530-ea8c04b569b6,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=77&limit=10,approved,
Universitas Darunnajah,universitas darunnajah,university,,,ae4afee9-46ac-4e59-a656-b79557ae9541,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=77&limit=10,approved,
Universitas Fort De Kock,universitas fort de kock,university,,,b60486c3-dcc6-4e4e-a0b8-3efdb66a9954,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=77&limit=10,approved,
